doc,left,top,right,bottom,text,font_size,font_family,color,bold,italic,column,label
alonso.pdf,108,432,765,446,Production Control\, Materials\, Quality\, Human Resources\, Technology Migration\, Engineering and Finance.,13,Times,#000000,False,False,0,null
alonso.pdf,135,463,786,481,Developed and implemented a comprehensive three year International Business Plan\, integrating,13,Times,#000000,False,False,0,null
alonso.pdf,162,485,792,499,customer demand and business capability projection. Key elements of this plan included customer,13,Times,#000000,True,False,0,null
alonso.pdf,162,502,752,516,satisfaction\, manufacturing flexibility\, technology migration\, quality improvement and cost.,13,Times,#000000,True,False,0,null
alonso.pdf,135,515,818,533,Implement Quality information Statistical Process Control and Six Sigma improvement process in the,13,Times,#000000,False,False,0,null
alonso.pdf,162,538,338,552,Manufacturing operations.,13,Times,#000000,True,False,0,null
alonso.pdf,135,551,432,569,Operational improvement in the areas of:,13,Times,#000000,False,False,0,null
alonso.pdf,162,573,649,587,Technology yield improvement by 42%\, Defects per unit reduction by 30%.,13,Times,#000000,True,False,0,null
alonso.pdf,162,590,590,604,Output increase by 43% and Product lead time reduction by 40%.,13,Times,#000000,True,False,0,null
alonso.pdf,108,642,498,656,ENVIRONMENTAL HEALTH AND SAFETY MANAGER,13,Times,#000000,True,False,0,null
alonso.pdf,108,659,825,673,Responsible for developing\, designing\, negotiating\, and executing plans to comply with local (Environmental Quality,13,Times,#000000,False,False,0,null
alonso.pdf,108,677,825,691,Board\, Puerto Rico Aqueduct and Sewer Authority) and federal (Environmental Protection Agency) regulations\, while,13,Times,#000000,False,False,0,null
alonso.pdf,108,694,826,708,maintaining an effective company infrastructure. Provided and maintained the necessary facilities to meet actual and,13,Times,#000000,False,False,0,null
alonso.pdf,108,711,825,725,future business demands in areas of building\, utilities\, and Safety & Security\, with a workforce of 96 employees and a,13,Times,#000000,False,False,0,null
alonso.pdf,108,728,205,742,budget of $9M.,13,Times,#000000,False,False,0,null
alonso.pdf,135,759,825,777,Successful negotiations with Puerto Rico Aqueduct and Sewer Authority (PRASA) in the development,13,Times,#000000,False,False,0,null
alonso.pdf,162,781,826,795,and execution of compliance plan for two Waste Treatment Operations: San Germn and Aguadilla.,13,Times,#000000,True,False,0,null
alonso.pdf,162,798,826,812,San Germn Biochemical and Aguadilla Biological Waste Treatment plants have been in compliance,13,Times,#000000,True,False,0,null
alonso.pdf,162,816,523,830,for the last two years with all local and federal agencies.,13,Times,#000000,True,False,0,null
alonso.pdf,135,846,830,864,Designed and implemented "At Source Reduction" programs leading to zero discharge to the,13,Times,#000000,False,False,0,null
alonso.pdf,162,869,827,883,municipal waste treatment facilities. First year savings: $1.8 millions. Recipient of the 1991 Digital,13,Times,#000000,True,False,0,null
alonso.pdf,162,886,474,900,International Environmental Excellence Award.,13,Times,#000000,True,False,0,null
alonso.pdf,108,938,457,952,PRINTED WIRING BOARD QUALITY MANAGER,13,Times,#000000,True,False,0,null
alonso.pdf,594,938,682,952,1987 to 1989,13,Times,#000000,True,False,0,null
alonso.pdf,108,955,828,969,Developed and approved quality plans for meeting business objectives in areas of customer satisfaction\, quality,13,Times,#000000,False,False,0,null
alonso.pdf,108,972,517,986,improvement and quality prevention with a group of 30 employees.,13,Times,#000000,False,False,0,null
alonso.pdf,135,1003,649,1021,Prepared Quality Assurance Plans for all technologies being manufactured.,13,Times,#000000,False,False,0,null
alonso.pdf,135,1021,827,1039,Established a plan to decrease process defects from major plating areas (Electroless\, Pattern Plate),13,Times,#000000,False,False,0,null
alonso.pdf,162,1043,493,1057,Quality yield improved 15% and 35% respectively.,13,Times,#000000,True,False,0,null
alonso.pdf,135,1057,826,1075,Developed and executed plan to decrease the reject level by technology. This effort resulted in a 35%,13,Times,#000000,False,False,0,null
alonso.pdf,162,1079,255,1093,improvement.,13,Times,#000000,True,False,0,null
alonso.pdf,342,1164,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,0,null
alonso.pdf,738,1164,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,0,null
alonso.pdf,277,749,829,1248,Before,373,Times,#000000,False,False,null,null
alonso.pdf,108,103,166,117,Page 4,13,Times,#000000,False,False,0,null
alonso.pdf,594,103,823,117,Miguel A. Alonso,13,Times,#000000,False,False,1,null
alonso.pdf,108,155,525,169,PRINTED WIRING BOARD MANUFACTURING MANAGER,13,Times,#000000,True,False,0,null
alonso.pdf,594,155,682,169,1985 to 1987,13,Times,#000000,True,False,1,null
alonso.pdf,108,172,825,186,Responsible for the production operation and manufacturing process engineering activities. Evaluated and determined,13,Times,#000000,False,False,0,null
alonso.pdf,108,189,825,203,current and future production requirements and approved plans to meet organizational needs. Managed a group of 250,13,Times,#000000,False,False,0,null
alonso.pdf,108,206,180,220,employees.,13,Times,#000000,False,False,0,null
alonso.pdf,135,237,826,255,Manufacturing performance in hours utilization was increased by 25%\, absenteeism was decreased,13,Times,#000000,False,False,0,null
alonso.pdf,162,259,825,273,by 35%\, and production output was increased by 26%. Established a formal utilization of the Quality,13,Times,#000000,True,False,0,null
alonso.pdf,162,277,723,291,Improvement Process through the Manufacturing and Process Engineering operations.,13,Times,#000000,True,False,0,null
alonso.pdf,108,328,216,342,OTHER,13,Times,#000000,True,False,0,null
alonso.pdf,166,328,361,342,RESPONSIBILITIES,13,Times,#000000,True,False,0,null
alonso.pdf,324,328,678,342,1975,13,Times,#000000,True,False,1,null
alonso.pdf,628,328,695,342,to,13,Times,#000000,True,False,1,null
alonso.pdf,644,328,678,342,1985,13,Times,#000000,True,False,1,null
alonso.pdf,108,363,792,377,Modules Manufacturing Assembly and Test Production Manager responsible for a population of 150 employees\,,13,Times,#000000,False,False,0,null
alonso.pdf,108,380,825,394,Facilities Manager\, Plant Engineering manager responsible for Safety\, Security\, Design and Construction projects for,13,Times,#000000,False,False,0,null
alonso.pdf,108,397,598,411,a facility of 500\,000 sq. ft.\, with a staff of 120 employees and a budget of $15M.,13,Times,#000000,False,False,0,null
alonso.pdf,411,432,522,447,EDUCATION:,14,Times,#000000,True,False,1,null
alonso.pdf,323,451,609,465,BSME\, Northeastern University\, Boston Mass.,13,Times,#000000,False,False,1,school
alonso.pdf,204,468,729,482,Industrial Courses in the Preparation of Parenterals Medications Univ. of Tennessee,13,Times,#000000,False,False,1,null
alonso.pdf,275,485,658,499,Hands On Tablet Technology Courses Univ. of Tennessee`,13,Times,#000000,False,False,1,null
alonso.pdf,321,502,611,516,Demand Flow Technology JCIT International,13,Times,#000000,False,False,1,null
alonso.pdf,330,520,602,534,Kepner Tregoe Problem Solving Techniques,13,Times,#000000,False,False,1,null
alonso.pdf,346,86,579,116,MIGUEL A. ALONSO,25,Times,#000000,True,False,null,null
alonso.pdf,187,117,735,136,PO Box 1021 Rio Grande\, PR 05291 566-802-3252 malonso@hotmail.com,14,Times,#000000,False,False,null,null
alonso.pdf,259,168,664,192,SENIOR OPERATIONS MANAGEMENT PROFILE,18,Times,#000000,True,False,0,null
alonso.pdf,102,205,820,224,Over 20 Years Management and Leadership Experience in Manufacturing Operations\, 10 years in the,14,Times,#000000,True,False,0,null
alonso.pdf,87,224,835,243,Pharmaceutical and Medical Device Industries Managed Teams of 400+ and Led High-Profile Projects,14,Times,#000000,True,False,0,null
alonso.pdf,95,242,831,261,to Successful Results Earned Multiple Awards for Exemplary Performance Earned BSME Degree,14,Times,#000000,True,False,0,null
alonso.pdf,86,270,842,289,Accomplished\, outcome-driven executive with year-over-year success in leading challenging initiatives\, with,14,Times,#000000,False,False,0,null
alonso.pdf,86,288,837,307,emphasis on strategic planning\, manufacturing production scheduling and control\, engineering\, quality assurance\,,14,Times,#000000,False,False,0,null
alonso.pdf,86,307,839,326,project development\, budget management\, human resources\, and capital improvement. Fully computer literate\,,14,Times,#000000,False,False,0,null
alonso.pdf,86,325,836,344,including Windows OS\, Microsoft Word\, Excel\, Power Point\, and Project as well as proprietary applications. Ability,14,Times,#000000,False,False,0,null
alonso.pdf,86,344,820,363,to quickly learn new hardware and software. Bi-lingual in English and Spanish. Available for travel and relocation.,14,Times,#000000,False,False,0,null
alonso.pdf,395,371,527,390,CORE SKILL AREAS,14,Times,#000000,False,False,0,null
alonso.pdf,98,395,824,414,Strategic Operational Planning & Execution; Team Building & Leadership; Quality & Safety Assurance (QA/SA),14,Times,#000000,False,False,0,null
alonso.pdf,142,413,780,432,Production Solutions Analysis & Implementation; Six Sigma & Lean Manufacturing Methodologies,14,Times,#000000,False,False,0,null
alonso.pdf,131,431,791,450,High-Tech Production and Maintenance Operations; Process Analysis\, Evaluation & Troubleshooting;,14,Times,#000000,False,False,0,null
alonso.pdf,174,449,749,468,Environmental\, Health & Safety (EH&S) Management; Regulatory Affairs & Compliance,14,Times,#000000,False,False,0,null
alonso.pdf,336,488,585,512,PROFESSIONAL EXPERIENCE,18,Times,#000000,True,False,0,null
alonso.pdf,86,533,371,552,JOHNSON &JOHNSON - Caguas\,,14,Times,#000000,False,False,0,null
alonso.pdf,321,533,395,552,PR,14,Times,#000000,False,False,0,null
alonso.pdf,583,533,675,552,2003-Present,14,Times,#000000,False,False,0,null
alonso.pdf,86,552,471,571,$18 Billion Publicly-Held (NYSE: J&J) Pharmaceutical Company,14,Times,#000000,False,True,0,null
alonso.pdf,86,575,441,594,Director\, Manufacturing Operations (2004-Present),14,Times,#000000,True,False,0,null
alonso.pdf,86,598,841,617,Direct all aspects of $6 billion manufacturing operation\, producing MPO (Abilify\, Pravachol)\, Parenternal,14,Times,#000000,False,False,0,null
alonso.pdf,86,617,841,636,Oncological (Taxol\, Carboplatin\, Erbitux)\, and Non Oncological (Abilify Intramuscular) products. Establish,14,Times,#000000,False,False,0,null
alonso.pdf,86,635,839,654,performance indicators\, operating goals\, realignment initiatives\, productivity improvements\, and cost reduction,14,Times,#000000,False,False,0,null
alonso.pdf,86,654,837,673,programs that consistently improve product output and quality. Manage 5 direct reports and 250 indirect reports.,14,Times,#000000,False,False,0,null
alonso.pdf,86,672,782,691,Plan and administer a $13 million annual operating budget. Report to Vice President and General Manager.,14,Times,#000000,False,False,0,null
alonso.pdf,86,700,414,719,KEY CONTRIBUTIONS & ACHIEVEMENTS:,14,Times,#000000,False,False,0,null
alonso.pdf,86,723,827,744,Reduced equipment downtime by over 25% and labor costs by $300\,000 per year through modification,14,Times,#000000,False,False,0,null
alonso.pdf,113,744,344,763,of the Oral Solid Dose granulator.,14,Times,#000000,False,False,0,null
alonso.pdf,86,767,834,788,Increased first pass quality performance on documentation errors from 78% to 95%\, improving on-time,14,Times,#000000,False,False,0,null
alonso.pdf,113,788,649,807,ship to promise metrics from 85% to 99% on both growth and mature products.,14,Times,#000000,False,False,0,null
alonso.pdf,86,811,816,832,Cut idle time from 35% to 10% through development and deployment of organizational development,14,Times,#000000,False,False,0,null
alonso.pdf,113,832,458,851,plan that supports a flexible workforce environment.,14,Times,#000000,False,False,0,null
alonso.pdf,86,855,817,876,Pioneered changes to aseptic operation that facilitated the successful introduction of companys first,14,Times,#000000,False,False,0,null
alonso.pdf,113,876,416,895,Biological product (Erbitux) to the operation.,14,Times,#000000,False,False,0,null
alonso.pdf,86,912,381,931,Director\, Facility Engineering (2003-2004),14,Times,#000000,True,False,0,null
alonso.pdf,86,935,840,954,Managed a 70 acre site with 7 buildings comprising 500\,000 sq. ft. of computer integrated manufacturing\,,14,Times,#000000,False,False,0,null
alonso.pdf,86,954,840,973,warehousing facilities\, chemical/microbiology labs\, and office facilities. Accountable for maintenance\, utilities\,,14,Times,#000000,False,False,0,null
alonso.pdf,86,973,837,992,custodial care\, waste removal\, government compliance\, and site development. Developed and introduced a 5-year,14,Times,#000000,False,False,0,null
alonso.pdf,86,991,836,1010,maintenance and facility operating plan. Transitioned company from TriMax to Maximo Maintenance Management,14,Times,#000000,False,False,0,null
alonso.pdf,86,1010,837,1029,Systems. Oversaw staff of 4 direct reports and 61 indirect reports. Planned and administered a $14 million annual,14,Times,#000000,False,False,0,null
alonso.pdf,86,1028,730,1047,operating budget and $10 million capital budget. Reported to Vice President and General Manager.,14,Times,#000000,False,False,0,null
alonso.pdf,758,1056,839,1075,Continued,14,Times,#000000,False,True,0,null
alonso.pdf,342,1164,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,0,null
alonso.pdf,738,1164,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,0,null
alonso.pdf,393,607,645,925,After,236,Times,#000000,False,False,0,null
alonso.pdf,316,80,606,110,MIGUEL A. ALONSO PAGE 2,25,Times,#000000,True,False,null,null
alonso.pdf,341,111,585,130,566-802-3252 malonso@hotmail.com,14,Times,#000000,False,True,null,null
alonso.pdf,86,156,414,175,KEY CONTRIBUTIONS & ACHIEVEMENTS:,14,Times,#000000,False,False,null,null
alonso.pdf,86,179,828,200,Completed the acquisition and installation of $4 million Kikusui containment tablet compression unit\,,14,Times,#000000,False,False,null,null
alonso.pdf,113,200,811,219,which generated significant manufacturing volume increases for Johnsons second largest revenue product.,14,Times,#000000,False,False,null,null
alonso.pdf,86,223,829,244,Led $ 1.4 million capital improvement project involving replacement of 3 cooling towers (800 tons ea.)\,,14,Times,#000000,False,False,null,null
alonso.pdf,113,244,497,263,resulting in an energy cost savings of $250\,000 per year.,14,Times,#000000,False,False,null,null
alonso.pdf,86,281,469,300,MGM OPTICAL LABORATORY\, INC San Juan\, PR,14,Times,#000000,False,False,null,null
alonso.pdf,761,281,836,300,2001-2003,14,Times,#000000,False,False,null,null
alonso.pdf,86,299,511,318,$1 Billion Publicly-Held (NYSE: MOL) Opthalmic Technology Company,14,Times,#000000,False,True,null,null
alonso.pdf,86,322,239,341,Operations Manager,14,Times,#000000,True,False,null,null
alonso.pdf,86,345,837,364,Assumed responsibility for the strategic planning\, operations management\, engineering\, project development\, and,14,Times,#000000,False,False,null,null
